age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,purchased,id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
41,327,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,3922,1,1,2,0,0,2,1,4,2,1
41,389,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,739,1,1,0,0,2,2,0,6,4,1
29,105,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,3470,7,2,2,1,2,0,0,0,2,1
28,103,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2084,1,2,2,0,2,0,0,3,0,1
42,221,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2631,0,1,7,0,0,0,1,6,3,1
38,362,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,3124,1,1,1,0,2,0,1,4,4,1
39,50,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0,1876,9,2,6,0,0,0,0,1,4,1
24,171,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1682,9,2,5,0,2,0,0,3,4,1
28,1128,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3367,0,2,6,0,2,0,1,6,0,1
29,207,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1343,4,2,6,0,2,2,1,6,1,1
71,120,1,6,1,-3.4,92.431,-26.9,0.728,5017.5,0,1258,5,1,0,0,2,2,0,8,3,2
37,200,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,3918,7,1,3,0,2,0,0,4,4,1
53,59,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,602,6,1,6,0,0,0,0,1,0,1
35,83,2,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2840,1,2,2,1,2,0,0,6,1,0
41,137,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3213,1,1,1,0,2,2,1,7,3,1
41,94,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,616,11,2,7,1,2,0,1,4,0,1
46,163,2,999,0,-1.8,92.84299999999999,-50.0,1.614,5099.1,0,2878,9,1,5,0,0,0,0,5,3,1
45,173,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0,2323,7,1,1,0,1,1,1,4,4,1
35,497,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,1098,1,1,2,0,0,0,1,4,3,1
41,135,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,941,0,1,2,0,2,0,0,7,4,1
30,104,1,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,2626,0,1,3,0,1,1,0,7,1,0
41,216,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,528,1,1,2,0,0,0,1,6,3,1
30,163,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3987,1,2,2,0,2,2,1,6,1,1
53,119,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0,1914,6,1,6,0,2,0,1,4,3,1
86,340,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,1,1797,5,1,7,1,2,0,0,9,3,1
46,275,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2704,0,0,2,0,2,0,0,6,0,0
32,147,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,3135,1,1,1,0,0,0,1,4,1,1
35,98,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,2670,7,1,2,0,0,2,1,4,2,1
34,276,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,3207,1,1,0,1,0,2,1,4,3,1
44,147,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,381,1,1,2,1,2,0,1,4,1,1
33,247,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,4010,11,1,7,1,2,0,1,4,4,1
34,351,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,3711,0,1,6,0,2,0,0,6,1,1
30,274,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1583,7,1,7,0,2,0,1,6,4,1
33,272,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,1,1075,0,1,6,0,2,0,0,9,2,1
40,401,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,437,4,1,6,0,2,0,0,7,0,0
43,306,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,2837,0,2,6,0,0,2,0,1,2,1
36,238,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3429,9,2,5,0,2,0,1,6,2,1
33,1340,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,3209,0,2,5,0,2,0,0,6,1,1
37,264,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3158,7,1,3,0,0,2,0,3,1,1
30,85,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,210,1,1,7,0,0,0,1,6,4,1
37,171,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,393,6,1,2,0,2,2,0,3,2,1
53,92,2,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,3078,4,1,6,0,2,0,0,6,4,0
34,58,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3178,3,1,6,0,2,0,0,6,3,1
46,245,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,536,1,2,1,1,0,2,0,6,2,0
56,225,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,4039,0,1,2,0,0,2,0,6,2,0
54,103,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2267,0,1,5,0,2,0,0,1,4,1
55,317,2,10,3,-1.1,94.601,-49.5,0.977,4963.6,0,3618,0,1,3,0,0,0,1,8,1,2
56,313,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,745,4,0,2,1,2,0,1,6,2,1
42,295,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,1,1746,9,1,5,0,0,0,0,1,2,2
26,136,3,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1113,0,2,3,1,0,0,0,6,2,1
37,8,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2174,9,1,6,0,2,0,1,6,3,1
31,57,4,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,2425,9,1,6,0,0,0,1,7,1,1
36,201,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3245,1,2,2,1,0,0,1,6,3,1
51,59,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3710,0,0,6,1,0,0,0,1,0,1
39,168,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,562,10,1,6,0,2,0,1,6,2,1
54,577,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,762,5,2,3,0,2,0,0,3,2,1
35,276,3,999,0,1.4,94.465,-41.8,4.96,5228.1,0,1108,1,0,2,0,1,1,1,4,1,1
24,39,17,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3768,1,2,7,0,0,0,0,3,3,1
37,182,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,3311,9,2,6,0,0,0,1,4,1,1
44,121,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3453,1,1,2,0,2,0,0,3,2,1
28,113,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,3346,1,2,5,0,2,0,0,6,1,1
56,71,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,987,5,1,2,0,2,2,1,6,4,1
31,854,1,999,0,-3.0,92.713,-33.0,0.715,5023.5,1,1814,6,2,6,0,0,0,0,2,4,1
41,69,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,3635,1,1,2,0,2,0,0,0,0,0
32,322,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,1979,9,1,5,0,2,0,1,6,0,1
40,80,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,2315,1,1,5,0,0,2,0,7,1,0
33,286,2,999,0,-1.7,94.055,-39.8,0.7609999999999999,4991.6,0,2635,0,1,6,0,0,0,1,4,3,1
32,264,12,999,0,1.4,93.444,-36.1,4.966,5228.1,0,80,9,2,6,0,0,0,0,1,3,1
41,38,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,465,1,1,0,1,0,0,1,4,4,1
41,1135,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,3463,6,1,2,0,2,0,0,6,2,0
47,653,5,999,0,1.4,93.444,-36.1,4.965,5228.1,0,1052,0,1,6,0,2,0,0,1,3,1
45,121,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1796,9,2,5,0,2,0,1,6,3,1
37,300,1,999,2,-1.7,94.055,-39.8,0.748,4991.6,1,1801,9,2,6,0,2,0,0,4,0,0
31,984,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,2304,9,2,6,0,2,0,0,7,1,1
36,316,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,761,9,1,1,0,0,0,0,0,1,0
38,191,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,1503,0,1,6,0,2,0,0,1,2,1
48,170,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,3312,1,1,0,0,0,2,0,6,4,1
28,60,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2105,0,1,3,1,0,0,0,3,3,1
65,89,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,2313,3,1,0,0,0,0,0,4,1,1
51,901,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1415,10,1,5,1,2,2,0,3,2,1
36,69,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,4096,0,2,6,0,0,2,0,1,0,1
37,288,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2498,4,1,6,0,0,0,1,4,2,1
57,171,10,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3179,5,3,0,0,2,0,1,6,2,1
54,184,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0,3752,7,1,3,0,2,0,1,4,3,1
37,51,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1107,0,2,6,0,0,0,0,6,4,1
42,56,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2215,1,1,1,0,2,0,0,6,2,1
49,282,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,407,1,1,0,1,2,0,1,6,2,1
44,83,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,257,0,1,3,0,0,0,1,6,4,1
37,89,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3889,0,2,6,0,0,0,0,1,0,1
43,127,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,223,0,1,5,1,0,0,0,3,2,1
48,352,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1090,0,0,3,0,0,0,1,3,1,1
81,621,1,999,2,-1.1,94.601,-49.5,1.016,4963.6,1,4067,5,1,0,0,2,0,0,8,4,0
41,343,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1890,1,0,1,0,2,2,1,6,4,1
33,789,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3657,7,2,3,0,2,0,1,6,2,1
74,160,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,0,538,5,1,6,0,0,0,1,8,1,1
21,820,2,999,0,-1.8,93.075,-47.1,1.435,5099.1,0,1041,7,2,3,0,2,2,0,0,2,1
43,228,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1625,3,1,0,1,0,2,1,6,4,1
30,230,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1296,9,2,3,0,2,0,0,1,2,1
28,320,1,999,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1,3085,8,2,2,0,2,0,0,5,3,1
49,183,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,443,0,1,3,0,2,0,0,1,0,1
32,688,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,3208,9,1,5,0,0,0,0,0,1,1
28,326,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2045,9,2,6,0,2,0,0,6,3,1
52,219,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,2055,0,0,1,0,2,0,1,4,4,1
36,181,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,3117,1,1,2,0,2,0,0,6,4,1
41,189,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1345,7,0,2,0,2,0,1,6,4,1
56,941,3,999,0,1.4,94.465,-41.8,4.864,5228.1,1,944,4,1,2,0,2,0,1,4,3,1
34,69,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3278,2,1,6,0,2,0,0,7,2,0
53,8,3,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1732,4,1,3,0,2,0,0,6,1,1
30,92,4,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2752,1,2,1,0,0,0,0,6,0,0
36,305,7,999,0,-2.9,92.469,-33.6,0.937,5076.2,0,1925,0,1,3,0,2,0,1,3,3,1
29,565,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,2384,0,1,6,0,2,0,0,6,1,1
56,87,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3395,0,1,7,0,2,0,1,4,3,1
58,184,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3519,1,1,0,0,2,0,1,6,2,1
29,57,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3658,9,2,6,0,0,2,0,7,2,1
35,102,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1302,7,2,2,0,0,0,0,3,0,1
24,453,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,2642,7,2,3,0,2,0,1,4,4,1
35,57,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,1911,10,1,0,0,2,0,0,7,1,1
33,85,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3633,9,0,5,0,0,0,1,6,4,1
32,71,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,718,3,2,6,1,2,0,0,3,3,1
67,68,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,3273,6,1,6,0,2,0,0,7,3,0
36,360,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1664,1,1,2,0,0,0,1,6,4,1
58,114,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2847,5,1,0,0,0,0,0,3,3,1
48,747,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,1676,4,1,6,0,2,2,0,7,3,1
27,234,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,3907,9,2,5,0,0,0,0,3,2,1
27,318,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,3676,0,1,3,1,0,2,1,6,3,1
37,658,3,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,4009,4,1,6,0,0,0,0,7,3,0
51,343,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1508,0,1,1,1,2,0,1,6,0,1
48,336,8,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,365,9,1,5,0,2,0,0,1,0,1
58,825,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2792,5,0,6,0,2,0,1,6,0,1
29,668,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,3225,2,1,3,0,2,0,0,3,0,1
36,84,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2929,0,0,3,0,2,0,1,6,1,1
29,602,7,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1941,0,2,6,0,2,0,0,1,0,1
33,60,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,3554,1,2,0,0,0,0,0,7,0,1
38,27,10,999,0,1.4,93.444,-36.1,4.962,5228.1,0,1083,11,1,7,0,2,0,0,1,2,1
50,57,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1246,2,1,6,0,2,0,0,7,2,1
26,369,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1628,1,2,2,0,2,0,0,3,1,1
44,43,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1044,7,1,3,1,0,0,0,7,3,1
66,210,1,999,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,1802,3,1,3,0,2,0,0,6,0,1
39,219,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,4012,7,1,2,0,2,0,0,7,3,1
26,112,5,999,0,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,0,1132,4,2,6,0,2,0,0,7,1,1
36,349,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1552,1,1,7,0,2,0,0,6,2,0
28,478,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3958,1,1,2,0,0,2,1,6,0,1
61,266,5,999,0,-1.8,93.075,-47.1,1.406,5099.1,1,3065,0,1,6,0,2,2,0,0,2,1
30,417,1,3,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,382,10,1,3,0,0,0,0,6,1,2
31,304,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,710,0,2,3,0,2,0,0,3,2,1
28,240,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,3509,1,2,3,0,2,0,1,0,2,1
42,115,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,4017,0,2,6,1,2,2,0,3,0,1
41,122,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,2270,1,0,0,0,2,0,1,4,4,1
46,158,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,86,0,1,6,0,2,0,1,6,3,1
34,62,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,1898,0,2,6,0,0,0,0,4,1,1
46,471,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,842,1,1,0,0,0,0,0,6,1,1
36,151,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,249,6,1,2,0,2,2,0,7,2,1
55,244,2,6,3,-1.7,94.027,-38.3,0.904,4991.6,1,2188,0,0,3,0,2,0,0,1,3,2
33,595,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1279,0,1,3,0,0,0,0,3,0,1
39,451,4,3,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1235,9,1,3,0,2,0,0,6,3,2
50,200,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,4021,1,0,3,1,0,2,1,6,1,1
51,241,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0,2966,7,1,3,0,2,0,0,1,0,1
41,1203,2,999,1,-1.8,93.075,-47.1,1.479,5099.1,1,2543,0,1,1,0,0,0,0,0,0,0
31,146,2,12,3,-1.1,94.601,-49.5,0.982,4963.6,0,912,9,1,6,0,0,0,0,8,3,0
54,157,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,3498,5,0,0,0,0,0,1,4,1,1
38,461,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1960,4,1,6,0,0,0,1,6,0,1
56,422,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,2533,1,3,0,0,0,0,0,0,0,1
55,122,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3416,4,1,6,0,0,0,0,1,2,1
37,85,3,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,1880,10,1,6,0,0,2,1,3,0,1
34,210,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,3392,1,1,5,0,2,0,1,6,1,1
49,122,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1596,1,0,0,1,0,0,1,4,4,1
54,101,1,999,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,3292,1,1,2,0,2,2,0,7,4,1
53,76,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,2991,1,1,0,0,0,0,0,1,3,1
35,447,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,66,0,2,6,0,2,0,0,3,1,1
58,144,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,120,5,1,2,0,0,2,0,6,4,1
35,294,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,587,9,2,6,0,2,0,1,6,4,1
58,160,1,999,0,-2.9,92.469,-33.6,1.072,5076.2,0,3939,9,1,6,1,2,0,0,3,2,1
38,74,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1082,9,2,3,0,0,0,0,1,4,1
26,49,3,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1680,1,2,3,0,0,0,0,6,0,1
45,250,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,106,7,1,3,1,2,0,0,6,0,1
58,164,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2393,4,1,6,0,0,0,0,1,1,1
39,726,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3754,0,1,3,0,0,0,1,6,4,1
30,214,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3731,9,2,5,0,0,0,0,7,2,1
40,164,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2263,0,0,3,0,2,0,0,6,0,1
36,131,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,3157,1,1,2,0,0,2,0,7,1,1
44,41,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3483,1,1,2,0,0,0,0,3,0,1
28,83,9,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,2217,7,2,7,0,2,0,0,6,3,0
26,112,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1085,10,2,2,0,2,0,1,6,3,1
46,92,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2800,7,1,3,0,0,0,0,3,2,1
42,651,2,999,1,-0.1,93.2,-42.0,4.191,5195.8,1,636,0,1,3,0,0,0,0,7,1,0
41,1111,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,2336,0,2,7,0,2,2,1,6,1,1
44,903,4,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,1600,7,0,3,0,0,0,0,6,1,1
33,82,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,320,2,1,2,1,0,0,1,6,3,1
58,307,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3186,5,1,0,1,0,0,0,3,3,1
35,634,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,534,1,1,5,0,2,2,1,6,4,1
50,137,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,1427,1,1,1,1,0,0,0,1,3,1
44,116,5,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,3992,7,2,3,0,2,0,0,7,4,1
59,24,16,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2252,9,1,1,1,0,0,1,6,2,1
54,164,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3389,3,1,0,1,0,0,0,3,3,1
40,160,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,337,0,1,3,0,0,0,1,6,1,1
39,36,6,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1792,0,1,6,0,2,0,1,6,1,1
32,322,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1766,9,2,6,1,2,0,0,1,4,1
29,492,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1593,9,1,5,0,0,0,1,6,3,1
24,61,3,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,3574,1,2,2,0,2,0,0,6,1,1
33,728,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1435,1,1,2,0,0,0,0,6,0,1
50,73,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2238,9,0,5,0,0,0,0,1,1,1
38,177,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,899,1,1,1,0,0,0,1,6,1,1
46,227,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,584,7,1,2,0,0,2,0,6,4,1
32,144,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2758,0,1,6,0,2,0,0,3,2,1
38,333,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,1647,1,1,2,0,0,0,1,4,4,1
34,78,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,868,1,1,0,0,0,0,1,4,0,1
32,668,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2354,0,0,6,0,2,0,0,3,2,1
36,168,5,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2916,0,2,6,0,0,0,1,6,3,0
40,105,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2634,9,1,5,1,2,0,1,6,2,1
32,406,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,2075,3,2,3,0,0,0,1,4,2,1
39,156,5,999,0,1.4,94.465,-41.8,4.865,5228.1,0,224,4,1,1,1,0,0,1,4,1,1
32,374,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,167,0,1,6,0,2,0,0,6,0,1
33,166,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,622,4,1,6,0,0,0,1,6,2,1
36,247,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3457,9,1,5,0,2,0,1,6,2,1
41,181,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,612,0,1,3,0,2,0,0,6,3,0
45,550,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,693,10,1,6,0,0,0,1,6,3,1
35,114,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2815,7,2,5,1,2,0,0,7,3,1
30,268,5,10,2,-1.8,92.84299999999999,-50.0,1.64,5099.1,1,3107,8,2,3,0,0,0,0,5,0,0
49,549,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,441,4,1,6,0,0,0,0,3,1,1
47,60,6,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1204,7,0,0,0,2,0,1,4,0,1
33,482,1,12,1,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,1,734,0,1,6,0,2,0,0,7,0,2
38,479,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,26,9,1,5,0,2,0,0,1,1,1
47,504,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,3983,1,0,2,0,2,0,0,3,2,1
27,784,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,3300,9,2,3,0,2,0,0,3,0,1
30,34,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1147,6,1,5,0,0,0,0,6,3,0
37,1009,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,3098,0,1,6,0,0,0,1,3,1,1
50,634,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,2524,9,2,6,0,2,0,1,0,0,1
31,244,1,3,1,-1.1,94.199,-37.5,0.878,4963.6,1,1486,9,1,6,0,0,0,0,9,2,2
29,64,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2568,9,1,5,0,0,0,1,6,3,1
49,87,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,1267,4,1,6,0,2,0,0,1,2,1
60,430,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,2656,5,1,6,1,0,0,0,1,1,1
28,200,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2855,7,1,3,0,0,2,0,3,0,1
30,125,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1900,9,2,5,0,0,0,0,3,3,1
52,161,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1917,4,0,6,0,2,0,0,7,1,0
